code,term,dmd_id,dmd_type,bnf_code
21112511000001100,Acarbose 100mg tablets,21112511000001100,AMP,0601023A0AAABAB
19489511000001102,Acarbose 100mg tablets,19489511000001102,AMP,0601023A0AAABAB
21028111000001109,Acarbose 100mg tablets,21028111000001109,AMP,0601023A0AAABAB
19700011000001107,Acarbose 100mg tablets,19700011000001107,AMP,0601023A0AAABAB
38737911000001103,Acarbose 100mg tablets,38737911000001103,AMP,0601023A0AAABAB
29988911000001103,Acarbose 100mg tablets,29988911000001103,AMP,0601023A0AAABAB
38762711000001107,Acarbose 100mg tablets,38762711000001107,AMP,0601023A0AAABAB
24130811000001102,Acarbose 100mg tablets,24130811000001102,AMP,0601023A0AAABAB
33549711000001106,Acarbose 100mg tablets,33549711000001106,AMP,0601023A0AAABAB
18624411000001105,Acarbose 100mg tablets,18624411000001105,AMP,0601023A0AAABAB
38293311000001108,Acarbose 100mg tablets,38293311000001108,AMP,0601023A0AAABAB
29754211000001103,Acarbose 100mg tablets,29754211000001103,AMP,0601023A0AAABAB
21735211000001106,Acarbose 100mg tablets,21735211000001106,AMP,0601023A0AAABAB
781411000001104,Glucobay 50mg tablets,781411000001104,AMP,0601023A0BBACAA
444311000001106,Glucobay 100mg tablets,444311000001106,AMP,0601023A0BBADAB
13412911000001100,Vildagliptin 50mg tablets,13412911000001100,VMP,0601023AAAAAAAA
13411611000001100,Galvus 50mg tablets,13411611000001100,AMP,0601023AABBAAAA
15859111000001102,Liraglutide 6mg/ml solution for injection 3ml pre-filled disposable devices,15859111000001102,VMP,0601023ABAAAAAA
15858611000001101,Victoza 6mg/ml solution for injection 3ml pre-filled pens,15858611000001101,AMP,0601023ABBBAAAA
33747711000001102,Saxenda 6mg/ml solution for injection 3ml pre-filled pens,33747711000001102,AMP,0601023ABBCAAAA
443713000,Saxagliptin 5mg tablets,443713000,VMP,0601023ACAAAAAA
443067000,Saxagliptin 2.5mg tablets,443067000,VMP,0601023ACAAABAB
15993011000001101,Onglyza 5mg tablets,15993011000001101,AMP,0601023ACBBAAAA
18596311000001108,Onglyza 2.5mg tablets,18596311000001108,AMP,0601023ACBBABAB
19525211000001103,Linagliptin 5mg tablets,19525211000001103,VMP,0601023AEAAAAAA
19492811000001108,Trajenta 5mg tablets,19492811000001108,AMP,0601023AEBBAAAA
21245111000001107,Linagliptin 2.5mg / Metformin 850mg tablets,21245111000001107,VMP,0601023AFAAAAAA
21245011000001106,Linagliptin 2.5mg / Metformin 1g tablets,21245011000001106,VMP,0601023AFAAABAB
21208211000001100,Jentadueto 2.5mg/850mg tablets,21208211000001100,AMP,0601023AFBBAAAA
21208511000001102,Jentadueto 2.5mg/1000mg tablets,21208511000001102,AMP,0601023AFBBABAB
703679006,Dapagliflozin 5mg tablets,703679006,VMP,0601023AGAAAAAA
703680009,Dapagliflozin 10mg tablets,703680009,VMP,0601023AGAAABAB
21609511000001105,Forxiga 5mg tablets,21609511000001105,AMP,0601023AGBBAAAA
21609811000001108,Forxiga 10mg tablets,21609811000001108,AMP,0601023AGBBABAB
21711511000001101,Saxagliptin 2.5mg / Metformin 850mg tablets,21711511000001101,VMP,0601023AHAAAAAA
21711411000001100,Saxagliptin 2.5mg / Metformin 1g tablets,21711411000001100,VMP,0601023AHAAABAB
21705311000001107,Komboglyze 2.5mg/850mg tablets,21705311000001107,AMP,0601023AHBBAAAA
21705611000001102,Komboglyze 2.5mg/1000mg tablets,21705611000001102,AMP,0601023AHBBABAB
21994811000001105,Lixisenatide 20micrograms/0.2ml solution for injection 3ml pre-filled disposable devices,21994811000001105,VMP,0601023AIAAAAAA
21994611000001106,Lixisenatide 10micrograms/0.2ml solution for injection 3ml pre-filled disposable devices,21994611000001106,VMP,0601023AIAAABAB
21994711000001102,Lixisenatide 10micrograms/0.2ml solution for injection 3ml pre-filled disposable devices and Lixisenatide 20micrograms/0.2ml solution for injection 3ml pre-filled disposable devices,21994711000001102,VMP,0601023AIAAACAC
21941011000001105,Lyxumia 20micrograms/0.2ml solution for injection 3ml pre-filled pens,21941011000001105,AMP,0601023AIBBAAAA
21941511000001102,Lyxumia 10micrograms/0.2ml solution for injection 3ml pre-filled pens,21941511000001102,AMP,0601023AIBBABAB
21953711000001106,Lyxumia 10micrograms/20micrograms treatment initiation pack,21953711000001106,AMP,0601023AIBBACAC
23637211000001102,Alogliptin 12.5mg / Metformin 1g tablets,23637211000001102,VMP,0601023AJAAAAAA
23632611000001103,Vipdomet 12.5mg/1000mg tablets,23632611000001103,AMP,0601023AJBBAAAA
23637511000001104,Alogliptin 6.25mg tablets,23637511000001104,VMP,0601023AKAAAAAA
23637311000001105,Alogliptin 12.5mg tablets,23637311000001105,VMP,0601023AKAAABAB
23637411000001103,Alogliptin 25mg tablets,23637411000001103,VMP,0601023AKAAACAC
23634111000001103,Vipidia 6.25mg tablets,23634111000001103,AMP,0601023AKBBAAAA
23636011000001109,Vipidia 12.5mg tablets,23636011000001109,AMP,0601023AKBBABAB
23636311000001107,Vipidia 25mg tablets,23636311000001107,AMP,0601023AKBBACAC
24054711000001109,Dapagliflozin 5mg / Metformin 850mg tablets,24054711000001109,VMP,0601023ALAAAAAA
24054611000001100,Dapagliflozin 5mg / Metformin 1g tablets,24054611000001100,VMP,0601023ALAAABAB
24018111000001106,Xigduo 5mg/850mg tablets,24018111000001106,AMP,0601023ALBBAAAA
24018511000001102,Xigduo 5mg/1000mg tablets,24018511000001102,AMP,0601023ALBBABAB
703682001,Canagliflozin 100mg tablets,703682001,VMP,0601023AMAAAAAA
24104511000001103,Canagliflozin 300mg tablets,24104511000001103,VMP,0601023AMAAABAB
24088611000001101,Invokana 100mg tablets,24088611000001101,AMP,0601023AMBBAAAA
24088311000001106,Invokana 300mg tablets,24088311000001106,AMP,0601023AMBBABAB
25290511000001101,Empagliflozin 10mg tablets,25290511000001101,VMP,0601023ANAAAAAA
25290611000001102,Empagliflozin 25mg tablets,25290611000001102,VMP,0601023ANAAABAB
25238811000001107,Jardiance 10mg tablets,25238811000001107,AMP,0601023ANBBAAAA
25239711000001108,Jardiance 25mg tablets,25239711000001108,AMP,0601023ANBBABAB
28049311000001109,Canagliflozin 50mg / Metformin 850mg tablets,28049311000001109,VMP,0601023APAAAAAA
28049211000001101,Canagliflozin 50mg / Metformin 1g tablets,28049211000001101,VMP,0601023APAAABAB
28022511000001109,Vokanamet 50mg/850mg tablets,28022511000001109,AMP,0601023APBBAAAA
28024411000001103,Vokanamet 50mg/1000mg tablets,28024411000001103,AMP,0601023APBBABAB
28789611000001108,Dulaglutide 0.75mg/0.5ml solution for injection pre-filled disposable devices,28789611000001108,VMP,0601023AQAAAAAA
28789711000001104,Dulaglutide 1.5mg/0.5ml solution for injection pre-filled disposable devices,28789711000001104,VMP,0601023AQAAABAB
28461011000001109,Trulicity 0.75mg/0.5ml solution for injection pre-filled pens,28461011000001109,AMP,0601023AQBBAAAA
28462311000001103,Trulicity 1.5mg/0.5ml solution for injection pre-filled pens,28462311000001103,AMP,0601023AQBBABAB
30318411000001104,Empagliflozin 5mg / Metformin 850mg tablets,30318411000001104,VMP,0601023ARAAAAAA
30318311000001106,Empagliflozin 5mg / Metformin 1g tablets,30318311000001106,VMP,0601023ARAAABAB
30318211000001103,Empagliflozin 12.5mg / Metformin 850mg tablets,30318211000001103,VMP,0601023ARAAACAC
30318111000001109,Empagliflozin 12.5mg / Metformin 1g tablets,30318111000001109,VMP,0601023ARAAADAD
30173411000001107,Synjardy 5mg/850mg tablets,30173411000001107,AMP,0601023ARBBAAAA
30174111000001100,Synjardy 5mg/1000mg tablets,30174111000001100,AMP,0601023ARBBABAB
30175011000001102,Synjardy 12.5mg/850mg tablets,30175011000001102,AMP,0601023ARBBACAC
30175711000001100,Synjardy 12.5mg/1000mg tablets,30175711000001100,AMP,0601023ARBBADAD
31015711000001109,Albiglutide 30mg powder and solvent for solution for injection pre-filled disposable devices,31015711000001109,VMP,0601023ASAAAAAA
31015811000001101,Albiglutide 50mg powder and solvent for solution for injection pre-filled disposable devices,31015811000001101,VMP,0601023ASAAABAB
31014311000001106,Eperzan 30mg powder and solvent for solution for injection pre-filled pens,31014311000001106,AMP,0601023ASBBAAAA
31014611000001101,Eperzan 50mg powder and solvent for solution for injection pre-filled pens,31014611000001101,AMP,0601023ASBBABAB
28279611000001109,Insulin degludec 100units/ml / Liraglutide 3.6mg/ml solution for injection 3ml pre-filled disposable devices,28279611000001109,VMP,0601023AUAAAAAA
28054311000001106,Xultophy 100units/ml / 3.6mg/ml solution for injection 3ml pre-filled pens,28054311000001106,AMP,0601023AUBBAAAA
33745311000001109,Saxagliptin 5mg / Dapagliflozin 10mg tablets,33745311000001109,VMP,0601023AVAAAAAA
33682311000001103,Qtern 5mg/10mg tablets,33682311000001103,AMP,0601023AVBBAAAA
36490911000001109,Semaglutide 0.25mg/0.19ml solution for injection 1.5ml pre-filled disposable device,36490911000001109,VMP,0601023AWAAAAAA
36491011000001101,Semaglutide 0.5mg/0.37ml solution for injection 1.5ml pre-filled disposable device,36491011000001101,VMP,0601023AWAAABAB
36491111000001100,Semaglutide 1mg/0.74ml solution for injection 3ml pre-filled disposable device,36491111000001100,VMP,0601023AWAAACAC
38840111000001100,Semaglutide 14mg tablets,38840111000001100,VMP,0601023AWAAADAD
38840211000001106,Semaglutide 3mg tablets,38840211000001106,VMP,0601023AWAAAEAE
38840311000001103,Semaglutide 7mg tablets,38840311000001103,VMP,0601023AWAAAFAF
36470811000001107,Ozempic 0.25mg/0.19ml solution for injection 1.5ml pre-filled pens,36470811000001107,AMP,0601023AWBBAAAA
36471111000001106,Ozempic 0.5mg/0.37ml solution for injection 1.5ml pre-filled pens,36471111000001106,AMP,0601023AWBBABAB
36471411000001101,Ozempic 1mg/0.74ml solution for injection 3ml pre-filled pens,36471411000001101,AMP,0601023AWBBACAC
38732411000001108,Rybelsus 14mg tablets,38732411000001108,AMP,0601023AWBCAAAD
38731811000001101,Rybelsus 3mg tablets,38731811000001101,AMP,0601023AWBCABAE
38732111000001103,Rybelsus 7mg tablets,38732111000001103,AMP,0601023AWBCACAF
36529511000001109,Ertugliflozin 5mg tablets,36529511000001109,VMP,0601023AXAAAAAA
36529411000001105,Ertugliflozin 15mg tablets,36529411000001105,VMP,0601023AXAAABAB
36514811000001101,Steglatro 5mg tablets,36514811000001101,AMP,0601023AXBBAAAA
36515111000001107,Steglatro 15mg tablets,36515111000001107,AMP,0601023AXBBABAB
37280311000001109,Empagliflozin 10mg / Linagliptin 5mg tablets,37280311000001109,VMP,0601023AYAAAAAA
37280511000001103,Empagliflozin 25mg / Linagliptin 5mg tablets,37280511000001103,VMP,0601023AYAAABAB
37225211000001100,Glyxambi 10mg/5mg tablets,37225211000001100,AMP,0601023AYBBAAAA
37225511000001102,Glyxambi 25mg/5mg tablets,37225511000001102,AMP,0601023AYBBABAB
326062007,Pioglitazone 15mg tablets,326062007,VMP,0601023B0AAAAAA
19361311000001103,Pioglitazone 15mg tablets,19361311000001103,AMP,0601023B0AAAAAA
23487411000001107,Pioglitazone 15mg tablets,23487411000001107,AMP,0601023B0AAAAAA
20357411000001107,Pioglitazone 15mg tablets,20357411000001107,AMP,0601023B0AAAAAA
19469211000001102,Pioglitazone 15mg tablets,19469211000001102,AMP,0601023B0AAAAAA
32492811000001102,Pioglitazone 15mg tablets,32492811000001102,AMP,0601023B0AAAAAA
19476211000001103,Pioglitazone 15mg tablets,19476211000001103,AMP,0601023B0AAAAAA
30077211000001109,Pioglitazone 15mg tablets,30077211000001109,AMP,0601023B0AAAAAA
19592911000001108,Pioglitazone 15mg tablets,19592911000001108,AMP,0601023B0AAAAAA
30857011000001100,Pioglitazone 15mg tablets,30857011000001100,AMP,0601023B0AAAAAA
24137211000001104,Pioglitazone 15mg tablets,24137211000001104,AMP,0601023B0AAAAAA
33599111000001102,Pioglitazone 15mg tablets,33599111000001102,AMP,0601023B0AAAAAA
22949011000001105,Pioglitazone 15mg tablets,22949011000001105,AMP,0601023B0AAAAAA
20319611000001106,Pioglitazone 15mg tablets,20319611000001106,AMP,0601023B0AAAAAA
29985811000001104,Pioglitazone 15mg tablets,29985811000001104,AMP,0601023B0AAAAAA
21763311000001107,Pioglitazone 15mg tablets,21763311000001107,AMP,0601023B0AAAAAA
36856611000001103,Pioglitazone 15mg tablets,36856611000001103,AMP,0601023B0AAAAAA
21848111000001107,Pioglitazone 15mg tablets,21848111000001107,AMP,0601023B0AAAAAA
20916911000001104,Pioglitazone 15mg tablets,20916911000001104,AMP,0601023B0AAAAAA
326061000,Pioglitazone 30mg tablets,326061000,VMP,0601023B0AAABAB
19361511000001109,Pioglitazone 30mg tablets,19361511000001109,AMP,0601023B0AAABAB
23487611000001105,Pioglitazone 30mg tablets,23487611000001105,AMP,0601023B0AAABAB
20357611000001105,Pioglitazone 30mg tablets,20357611000001105,AMP,0601023B0AAABAB
19469411000001103,Pioglitazone 30mg tablets,19469411000001103,AMP,0601023B0AAABAB
32493011000001104,Pioglitazone 30mg tablets,32493011000001104,AMP,0601023B0AAABAB
19476411000001104,Pioglitazone 30mg tablets,19476411000001104,AMP,0601023B0AAABAB
30112111000001103,Pioglitazone 30mg tablets,30112111000001103,AMP,0601023B0AAABAB
19593111000001104,Pioglitazone 30mg tablets,19593111000001104,AMP,0601023B0AAABAB
30857211000001105,Pioglitazone 30mg tablets,30857211000001105,AMP,0601023B0AAABAB
24134911000001102,Pioglitazone 30mg tablets,24134911000001102,AMP,0601023B0AAABAB
33598911000001107,Pioglitazone 30mg tablets,33598911000001107,AMP,0601023B0AAABAB
22949311000001108,Pioglitazone 30mg tablets,22949311000001108,AMP,0601023B0AAABAB
20320211000001108,Pioglitazone 30mg tablets,20320211000001108,AMP,0601023B0AAABAB
29986011000001101,Pioglitazone 30mg tablets,29986011000001101,AMP,0601023B0AAABAB
21764211000001101,Pioglitazone 30mg tablets,21764211000001101,AMP,0601023B0AAABAB
36857111000001109,Pioglitazone 30mg tablets,36857111000001109,AMP,0601023B0AAABAB
21848311000001109,Pioglitazone 30mg tablets,21848311000001109,AMP,0601023B0AAABAB
20917111000001104,Pioglitazone 30mg tablets,20917111000001104,AMP,0601023B0AAABAB
374897009,Pioglitazone 45mg tablets,374897009,VMP,0601023B0AAACAC
19473511000001108,Pioglitazone 45mg tablets,19473511000001108,AMP,0601023B0AAACAC
23487811000001109,Pioglitazone 45mg tablets,23487811000001109,AMP,0601023B0AAACAC
20357811000001109,Pioglitazone 45mg tablets,20357811000001109,AMP,0601023B0AAACAC
19469611000001100,Pioglitazone 45mg tablets,19469611000001100,AMP,0601023B0AAACAC
32493211000001109,Pioglitazone 45mg tablets,32493211000001109,AMP,0601023B0AAACAC
19476611000001101,Pioglitazone 45mg tablets,19476611000001101,AMP,0601023B0AAACAC
30112311000001101,Pioglitazone 45mg tablets,30112311000001101,AMP,0601023B0AAACAC
19593311000001102,Pioglitazone 45mg tablets,19593311000001102,AMP,0601023B0AAACAC
30857411000001109,Pioglitazone 45mg tablets,30857411000001109,AMP,0601023B0AAACAC
24135111000001101,Pioglitazone 45mg tablets,24135111000001101,AMP,0601023B0AAACAC
33598711000001105,Pioglitazone 45mg tablets,33598711000001105,AMP,0601023B0AAACAC
22949511000001102,Pioglitazone 45mg tablets,22949511000001102,AMP,0601023B0AAACAC
20320611000001105,Pioglitazone 45mg tablets,20320611000001105,AMP,0601023B0AAACAC
29986211000001106,Pioglitazone 45mg tablets,29986211000001106,AMP,0601023B0AAACAC
21764511000001103,Pioglitazone 45mg tablets,21764511000001103,AMP,0601023B0AAACAC
36857411000001104,Pioglitazone 45mg tablets,36857411000001104,AMP,0601023B0AAACAC
21848511000001103,Pioglitazone 45mg tablets,21848511000001103,AMP,0601023B0AAACAC
20917311000001102,Pioglitazone 45mg tablets,20917311000001102,AMP,0601023B0AAACAC
13440011000001109,Pioglitazone 30mg/5ml oral suspension,13440011000001109,VMP,0601023B0AAADAD
13435011000001104,Pioglitazone 30mg/5ml oral suspension,13435011000001104,AMP,0601023B0AAADAD
16036811000001104,Pioglitazone 15mg/5ml oral suspension,16036811000001104,VMP,0601023B0AAAEAE
16007611000001109,Pioglitazone 15mg/5ml oral suspension,16007611000001109,AMP,0601023B0AAAEAE
18595311000001103,Pioglitazone 45mg/5ml oral suspension,18595311000001103,VMP,0601023B0AAAFAF
18567011000001105,Pioglitazone 45mg/5ml oral suspension,18567011000001105,AMP,0601023B0AAAFAF
58011000001106,Actos 15mg tablets,58011000001106,AMP,0601023B0BBAAAA
446711000001101,Actos 30mg tablets,446711000001101,AMP,0601023B0BBABAB
5199411000001105,Actos 45mg tablets,5199411000001105,AMP,0601023B0BBACAC
19957811000001101,Glizofar 15mg tablets,19957811000001101,AMP,0601023B0BCAAAA
19958011000001108,Glizofar 30mg tablets,19958011000001108,AMP,0601023B0BCABAB
19958211000001103,Glizofar 45mg tablets,19958211000001103,AMP,0601023B0BCACAC
20022911000001104,Glizofar 15mg tablets,20022911000001104,AMP,0601023B0BCADAA
20023111000001108,Glizofar 30mg tablets,20023111000001108,AMP,0601023B0BCAEAB
20023411000001103,Glizofar 45mg tablets,20023411000001103,AMP,0601023B0BCAFAC
23369611000001106,Glidipion 30mg tablets,23369611000001106,AMP,0601023B0BDAAAB
23372211000001107,Glidipion 45mg tablets,23372211000001107,AMP,0601023B0BDABAC
28940811000001104,Glidipion 15mg tablets,28940811000001104,AMP,0601023B0BDACAA
29742811000001105,Diabiom 15mg tablets,29742811000001105,AMP,0601023B0BEAAAA
29743011000001108,Diabiom 30mg tablets,29743011000001108,AMP,0601023B0BEABAB
29743211000001103,Diabiom 45mg tablets,29743211000001103,AMP,0601023B0BEACAC
325287003,Guar gum 5g granules sachets sugar free,325287003,VMP,0601023I0AAADAD
4667411000001106,Guarem 5g granules sachets,4667411000001106,AMP,0601023I0BCAAAD
326047005,Repaglinide 500microgram tablets,326047005,VMP,0601023R0AAAAAA
19361711000001104,Repaglinide 500microgram tablets,19361711000001104,AMP,0601023R0AAAAAA
20773611000001101,Repaglinide 500microgram tablets,20773611000001101,AMP,0601023R0AAAAAA
19299911000001107,Repaglinide 500microgram tablets,19299911000001107,AMP,0601023R0AAAAAA
19360311000001108,Repaglinide 500microgram tablets,19360311000001108,AMP,0601023R0AAAAAA
19277111000001106,Repaglinide 500microgram tablets,19277111000001106,AMP,0601023R0AAAAAA
20566211000001103,Repaglinide 500microgram tablets,20566211000001103,AMP,0601023R0AAAAAA
30829111000001109,Repaglinide 500microgram tablets,30829111000001109,AMP,0601023R0AAAAAA
30875411000001101,Repaglinide 500microgram tablets,30875411000001101,AMP,0601023R0AAAAAA
33613711000001105,Repaglinide 500microgram tablets,33613711000001105,AMP,0601023R0AAAAAA
19179211000001108,Repaglinide 500microgram tablets,19179211000001108,AMP,0601023R0AAAAAA
21880011000001100,Repaglinide 500microgram tablets,21880011000001100,AMP,0601023R0AAAAAA
326048000,Repaglinide 1mg tablets,326048000,VMP,0601023R0AAABAB
19362011000001109,Repaglinide 1mg tablets,19362011000001109,AMP,0601023R0AAABAB
20777611000001109,Repaglinide 1mg tablets,20777611000001109,AMP,0601023R0AAABAB
19300511000001103,Repaglinide 1mg tablets,19300511000001103,AMP,0601023R0AAABAB
19360811000001104,Repaglinide 1mg tablets,19360811000001104,AMP,0601023R0AAABAB
19276911000001106,Repaglinide 1mg tablets,19276911000001106,AMP,0601023R0AAABAB
20566511000001100,Repaglinide 1mg tablets,20566511000001100,AMP,0601023R0AAABAB
30088811000001104,Repaglinide 1mg tablets,30088811000001104,AMP,0601023R0AAABAB
30875711000001107,Repaglinide 1mg tablets,30875711000001107,AMP,0601023R0AAABAB
33614311000001108,Repaglinide 1mg tablets,33614311000001108,AMP,0601023R0AAABAB
38190911000001103,Repaglinide 1mg tablets,38190911000001103,AMP,0601023R0AAABAB
19179511000001106,Repaglinide 1mg tablets,19179511000001106,AMP,0601023R0AAABAB
21880311000001102,Repaglinide 1mg tablets,21880311000001102,AMP,0601023R0AAABAB
326049008,Repaglinide 2mg tablets,326049008,VMP,0601023R0AAACAC
19362311000001107,Repaglinide 2mg tablets,19362311000001107,AMP,0601023R0AAACAC
20778911000001102,Repaglinide 2mg tablets,20778911000001102,AMP,0601023R0AAACAC
19300811000001100,Repaglinide 2mg tablets,19300811000001100,AMP,0601023R0AAACAC
19361111000001100,Repaglinide 2mg tablets,19361111000001100,AMP,0601023R0AAACAC
19276711000001109,Repaglinide 2mg tablets,19276711000001109,AMP,0601023R0AAACAC
20566811000001102,Repaglinide 2mg tablets,20566811000001102,AMP,0601023R0AAACAC
30089311000001102,Repaglinide 2mg tablets,30089311000001102,AMP,0601023R0AAACAC
30876011000001101,Repaglinide 2mg tablets,30876011000001101,AMP,0601023R0AAACAC
33619611000001104,Repaglinide 2mg tablets,33619611000001104,AMP,0601023R0AAACAC
38191211000001101,Repaglinide 2mg tablets,38191211000001101,AMP,0601023R0AAACAC
19179811000001109,Repaglinide 2mg tablets,19179811000001109,AMP,0601023R0AAACAC
21880611000001107,Repaglinide 2mg tablets,21880611000001107,AMP,0601023R0AAACAC
152311000001101,NovoNorm 500microgram tablets,152311000001101,AMP,0601023R0BBAAAA
494111000001103,NovoNorm 1mg tablets,494111000001103,AMP,0601023R0BBABAB
840811000001100,NovoNorm 2mg tablets,840811000001100,AMP,0601023R0BBACAC
10952411000001100,Prandin 0.5mg tablets,10952411000001100,AMP,0601023R0BCAAAA
10956911000001107,Prandin 1mg tablets,10956911000001107,AMP,0601023R0BCABAB
10957811000001100,Prandin 2mg tablets,10957811000001100,AMP,0601023R0BCACAC
19306711000001106,Enyglid 0.5mg tablets,19306711000001106,AMP,0601023R0BDAAAA
19306911000001108,Enyglid 1mg tablets,19306911000001108,AMP,0601023R0BDABAB
19307311000001105,Enyglid 2mg tablets,19307311000001105,AMP,0601023R0BDACAC
326057006,Rosiglitazone 4mg tablets,326057006,VMP,0601023S0AAAAAA
326056002,Rosiglitazone 8mg tablets,326056002,VMP,0601023S0AAABAB
922211000001106,Avandia 4mg tablets,922211000001106,AMP,0601023S0BBAAAA
270611000001105,Avandia 8mg tablets,270611000001105,AMP,0601023S0BBABAB
134610002,Nateglinide 60mg tablets,134610002,VMP,0601023U0AAAAAA
134609007,Nateglinide 120mg tablets,134609007,VMP,0601023U0AAABAB
134608004,Nateglinide 180mg tablets,134608004,VMP,0601023U0AAACAC
3650611000001102,Starlix 60mg tablets,3650611000001102,AMP,0601023U0BBAAAA
3651211000001105,Starlix 120mg tablets,3651211000001105,AMP,0601023U0BBABAB
3883511000001107,Starlix 180mg tablets,3883511000001107,AMP,0601023U0BBACAC
424345005,Sitagliptin 100mg tablets,424345005,VMP,0601023X0AAAAAA
424513004,Sitagliptin 50mg tablets,424513004,VMP,0601023X0AAABAB
423962004,Sitagliptin 25mg tablets,423962004,VMP,0601023X0AAACAC
32638311000001101,Sitagliptin 50mg/5ml oral solution,32638311000001101,VMP,0601023X0AAADAD
32625911000001109,Sitagliptin 50mg/5ml oral solution,32625911000001109,AMP,0601023X0AAADAD
32879911000001101,Sitagliptin 50mg/5ml oral suspension,32879911000001101,VMP,0601023X0AAAEAE
32857511000001104,Sitagliptin 50mg/5ml oral suspension,32857511000001104,AMP,0601023X0AAAEAE
11473711000001108,Januvia 100mg tablets,11473711000001108,AMP,0601023X0BBAAAA
20114811000001100,Januvia 50mg tablets,20114811000001100,AMP,0601023X0BBABAB
20115111000001106,Januvia 25mg tablets,20115111000001106,AMP,0601023X0BBACAC
11494211000001108,Exenatide 5micrograms/0.02ml solution for injection 1.2ml pre-filled disposable devices,11494211000001108,VMP,0601023Y0AAAAAA
11494111000001102,Exenatide 10micrograms/0.04ml solution for injection 2.4ml pre-filled disposable devices,11494111000001102,VMP,0601023Y0AAABAB
19275411000001107,Exenatide 2mg powder and solvent for prolonged-release suspension for injection vials,19275411000001107,VMP,0601023Y0AAACAC
28440211000001102,Exenatide 2mg powder and solvent for prolonged-release suspension for injection pre-filled disposable devices,28440211000001102,VMP,0601023Y0AAADAD
38082811000001104,Exenatide 2mg/0.85ml prolonged-release suspension for injection pre-filled disposable devices,38082811000001104,VMP,0601023Y0AAAEAE
11494811000001109,Byetta 5micrograms/0.02ml solution for injection 1.2ml pre-filled pens,11494811000001109,AMP,0601023Y0BBAAAA
11494611000001105,Byetta 10micrograms/0.04ml solution for injection 2.4ml pre-filled pens,11494611000001105,AMP,0601023Y0BBABAB
19274811000001108,Bydureon 2mg powder and solvent for prolonged-release suspension for injection vials,19274811000001108,AMP,0601023Y0BCAAAC
28426011000001108,Bydureon 2mg powder and solvent for prolonged-release suspension for injection pre-filled pens,28426011000001108,AMP,0601023Y0BCABAD
38060511000001101,Bydureon BCise 2mg/0.85ml prolonged-release suspension for injection pre-filled pens,38060511000001101,AMP,0601023Y0BCACAE
11473511000001103,VMP previous to 424345005,11473511000001103,VMP,0601023X0AAAAAA
134587001,VMP previous to 38896211000001104,134587001,VMP,0601021M0AAAMAM
16037911000001107,VMP previous to 443713000,16037911000001107,VMP,0601023ACAAAAAA
21635011000001107,VMP previous to 703680009,21635011000001107,VMP,0601023AGAAABAB
21635211000001102,VMP previous to 703679006,21635211000001102,VMP,0601023AGAAAAAA
24104411000001102,VMP previous to 703682001,24104411000001102,VMP,0601023AMAAAAAA
5211211000001108,VMP previous to 374897009,5211211000001108,VMP,0601023B0AAACAC
39689811000001104,VMP subsequent to 703680009,39689811000001104,VMP,0601023AGAAABAB
39689911000001109,VMP subsequent to 703679006,39689911000001109,VMP,0601023AGAAAAAA
39703811000001106,VMP subsequent to 443067000,39703811000001106,VMP,0601023ACAAABAB
39703911000001101,VMP subsequent to 443713000,39703911000001101,VMP,0601023ACAAAAAA
39734511000001100,VMP subsequent to 703682001,39734511000001100,VMP,0601023AMAAAAAA
42012711000001100,VMP subsequent to 325287003,42012711000001100,VMP,0601023I0AAADAD
42080211000001108,VMP subsequent to 326038002,42080211000001108,VMP,0601023A0AAABAB
42080311000001100,VMP subsequent to 326037007,42080311000001100,VMP,0601023A0AAAAAA
42081111000001108,VMP subsequent to 325213005,42081111000001108,VMP,0601021E0AAAAAA
42081211000001102,VMP subsequent to 325214004,42081211000001102,VMP,0601021E0AAABAB
42082711000001102,VMP subsequent to 325218001,42082711000001102,VMP,0601021H0AAAAAA
42082811000001105,VMP subsequent to 325219009,42082811000001105,VMP,0601021H0AAABAB
42082911000001100,VMP subsequent to 325242002,42082911000001100,VMP,0601021M0AAAAAA
42083011000001108,VMP subsequent to 325261003,42083011000001108,VMP,0601021A0AAABAB
42083111000001109,VMP subsequent to 325259007,42083111000001109,VMP,0601021A0AAAAAA
42083211000001103,VMP subsequent to 325262005,42083211000001103,VMP,0601021A0AAACAC
42083311000001106,VMP subsequent to 325263000,42083311000001106,VMP,0601021A0AAADAD
42083411000001104,VMP subsequent to 325248003,42083411000001104,VMP,0601021P0AAAAAA
42083511000001100,VMP subsequent to 325243007,42083511000001100,VMP,0601021P0AAABAB
42083611000001101,VMP subsequent to 325251005,42083611000001101,VMP,0601021R0AAAAAA
42085711000001106,VMP subsequent to 134609007,42085711000001106,VMP,0601023U0AAABAB
42085811000001103,VMP subsequent to 134608004,42085811000001103,VMP,0601023U0AAACAC
42085911000001108,VMP subsequent to 134610002,42085911000001108,VMP,0601023U0AAAAAA
42086211000001105,VMP subsequent to 326062007,42086211000001105,VMP,0601023B0AAAAAA
42086311000001102,VMP subsequent to 326061000,42086311000001102,VMP,0601023B0AAABAB
42086411000001109,VMP subsequent to 374897009,42086411000001109,VMP,0601023B0AAACAC
42088111000001100,VMP subsequent to 326048000,42088111000001100,VMP,0601023R0AAABAB
42088211000001106,VMP subsequent to 326049008,42088211000001106,VMP,0601023R0AAACAC
